id,gen,sp,grp,en,rec,cnt,loc,lat,lon,q,length,type,rmk,file-name,date,file_path,date_iso,length_seconds
95302,Otus,mendeni,birds,Banggai Scops Owl,Frank Lambert,Indonesia,"north-east of Kawalu, Peleng (site 2)",-1.2528,123.3648,C,0:09,call,One of a pair in roadside scrub with some taller trees. This call is relatively quiet,Otus_mendeni-FL call Kawalu_ Peleng ID 25Jun11 50m R09_0042.mp3,2011-06-25,..\data\amazonas_audio\XC95302-Otus-mendeni.mp3,2011-06-25,9
93372,Cyornis,stresemanni,birds,Sumba Jungle Flycatcher,Todd Mark,Indonesia,"Km 70, Lewa-Waikabubak Hwy, Sumba",-9.658,119.831,C,0:20,song,,130310_025.mp3,2011-12-01,..\data\amazonas_audio\XC93372-Cyornis-stresemanni.mp3,2011-12-01,20
75906,Lalage,leucoptera,birds,Biak Triller,Bas van Balen,Indonesia,"Sansundi, Biak, Papua",-0.8289,135.8773,C,0:20,song,,Lalaatro_15jan97_727_125B1b.mp3,1997-01-15,..\data\amazonas_audio\XC75906-Lalage-leucoptera.mp3,1997-01-15,20
75885,Ptilinopus,speciosus,birds,Geelvink Fruit Dove,Bas van Balen,Indonesia,"Menurwar, Biak I, Papua",-1.0958,136.357,C,0:06,song,,Ptilsolo_26iv07_1537_195A170.mp3,2007-04-26,..\data\amazonas_audio\XC75885-Ptilinopus-speciosus.mp3,2007-04-26,6
71650,Pellorneum,nigrocapitatum,birds,Malayan Black-capped Babbler,Bas van Balen,Indonesia,"Batang Toru, Tapanuli Selatan, North Sumatra",1.4597,99.0445,C,0:18,call,,Pellcapi_27vi03_815_174B499.mp3,2003-06-27,..\data\amazonas_audio\XC71650-Pellorneum-nigrocapitatum.mp3,2003-06-27,18
71614,Chloropsis,moluccensis,birds,Blue-winged Leafbird,Bas van Balen,Indonesia,"Batang Toru, Tapanuli Selatan, North Sumatra",1.4597,99.0445,C,0:12,"call, call  note",,Chlococh_27vi03_700_174B424.mp3,2003-06-27,..\data\amazonas_audio\XC71614-Chloropsis-moluccensis.mp3,2003-06-27,12
71157,Petroica,polymorpha,birds,Solomons Robin,David Gibbs,Solomon Islands,"Hauta, Makira",-10.5742,161.9148,C,0:13,song,co-ordinates from google earth but should be close,Pacific_Robin.mp3,1994-02-00,..\data\amazonas_audio\XC71157-Petroica-polymorpha.mp3,,13
69225,Platysmurus,aterrimus,birds,Bornean Black Magpie,Frank Lambert,Malaysia,Sabah,5.0,117.0,C,0:13,call,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5503>AV5503</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; matches XC cuts. GPS: very rough estimate from Google Earth.,Platysmurus_leucopterus_Sabah.1a-FRL_MY_18_677-701_1_c.mp3,0000-00-00,..\data\amazonas_audio\XC69225-Platysmurus-aterrimus.mp3,,13
65809,Trachyphonus,usambiro,birds,Usambiro Barbet,Larry Sirvio,Kenya,Masai Mara Reserve,,,C,0:08,song,Dueting pair,Usambiro barbet.mp3,2007-09-10,..\data\amazonas_audio\XC65809-Trachyphonus-usambiro.mp3,2007-09-10,8
65380,Chloropsis,moluccensis,birds,Blue-winged Leafbird,Iain Woxvold,Indonesia,"Sungai Mahkam,  Berau District, East Kalimantan",2.192,116.7351,C,0:19,call,Calls of a male,Blue-winged_Leafbird_Berau07_IW2.mp3,2007-05-25,..\data\amazonas_audio\XC65380-Chloropsis-moluccensis.mp3,2007-05-25,19
56828,Grallaria,spatiator,birds,Sierra Nevada Antpitta,Bernabe Lopez-Lanus,Colombia,"Estacion San Lorenzo arriba (PNN Sierra Nevada de Santa Marta), Vereda San Lorenzo, Mpio San Lorenzo, Magdalena",,,C,0:07,call,See Krabbe (2008) Santa Marta CDs,Grallaria rufula spatiator_San Lorenzo_Vereda San Lorenzo_ PN Nevado de Santa Marta_Magdalena_Colombia_2NOV2000 2300 msnm hs b_Bernabe Lopez-Lanus.mp3,2000-11-02,..\data\amazonas_audio\XC56828-Grallaria-spatiator.mp3,2000-11-02,7
56827,Grallaria,spatiator,birds,Sierra Nevada Antpitta,Bernabe Lopez-Lanus,Colombia,"Estacion San Lorenzo arriba (PNN Sierra Nevada de Santa Marta), Vereda San Lorenzo, Mpio San Lorenzo, Magdalena",,,C,0:09,call,See Krabbe (2008) Santa Marta CDs,Grallaria rufula spatiator_San Lorenzo (La Antena)_Vereda San Lorenzo_ PN Nevado de Santa Marta_Magdalena_Colombia_2NOV2000 2300 msnm hs c_Bernabe Lopez-Lanus.mp3,2000-11-02,..\data\amazonas_audio\XC56827-Grallaria-spatiator.mp3,2000-11-02,9
42248,Scytalopus,androstictus,birds,Loja Tapaculo,Niels Krabbe,Ecuador,Zamora-Chinchipe: e-slope Cerro Toledo,-4.385,-79.107,C,0:11,call,Tape ref. CXXXIB 164-170,SCYOPA48.mp3,1996-02-22,..\data\amazonas_audio\XC42248-Scytalopus-androstictus.mp3,1996-02-22,11
38401,Centropus,spilopterus,birds,Kai Coucal,Mike Catsis,Indonesia,"Ohoililur, Kai Kecil, Maluku",,,C,0:20,call,,kai_coucal 2.mp3,2009-07-27,..\data\amazonas_audio\XC38401-Centropus-spilopterus.mp3,2009-07-27,20
34195,Pyrrhula,owstoni,birds,Taiwan Bullfinch,Frank Lambert,Taiwan,Dasyeushan Forest Reserve ,24.26655,121.00029,C,0:08,flight call,probably a good species - Owston's Bullfinch,BULLFINCHOwstons_FL flightcalls DasyeushanForRes2700m24Apr.mp3,2009-04-24,..\data\amazonas_audio\XC34195-Pyrrhula-owstoni.mp3,2009-04-24,8
33066,Petroica,polymorpha,birds,Solomons Robin,Niels Krabbe,Solomon Islands,"Baranaigasi Ridge, Makira ",-10.5667,161.8167,C,0:05,"song, song (at 2.7-4.7 s)",First song is warbler. Not seen. Tape ref. A 237,Petroica_multicolor_2006_11_30b.mp3,2006-11-30,..\data\amazonas_audio\XC33066-Petroica-polymorpha.mp3,2006-11-30,5
25825,Euphonia,godmani,birds,West Mexican Euphonia,Steve Hampton,Mexico,"Mazatlan, Sinaloa",23.258651,-106.456646,C,0:03,song,,Scrub_Euphonia.mp3,2008-11-26,..\data\amazonas_audio\XC25825-Euphonia-godmani.mp3,2008-11-26,3
24402,Streptopelia,dusumieri,birds,Philippine Collared Dove,James Bradley,Micronesia,"Saipan, Northern Mariana Islands",15.178181,145.747375,C,0:06,song,not native to Saipan,Island Collared Dove_DWB.mp3,2008-07-13,..\data\amazonas_audio\XC24402-Streptopelia-dusumieri.mp3,2008-07-13,6
15033,Gallinago,magellanica,birds,Magellanic Snipe,Daniel González Amat,Chile,"Santa Ines, Lampa",-33.2653,-70.8098,C,0:13,"call, nuptial call","nuptial call, chilean name: Becacina",becacina.mp3,2007-08-18,..\data\amazonas_audio\XC15033-Gallinago-magellanica.mp3,2007-08-18,13
13437,Synallaxis,chinchipensis,birds,Chinchipe Spinetail,Roger Ahlman,Peru,"5km north of Jaén, Cajamarca",-5.6845,-78.7876,C,0:18,song,,Chinchipe_Spinetail.mp3,2005-03-17,..\data\amazonas_audio\XC13437-Synallaxis-chinchipensis.mp3,2005-03-17,18
9804,Grallaria,saturata,birds,Equatorial Antpitta,Allen T. Chartier,Ecuador,"Yanacocha Reserve, Pichincha",-0.1667,-78.5834,C,0:07,song,Identified by Dan Lane on the mysteries page,Grallaria_rufula_rufula_EC-Yan_19961110_S1_ATC.mp3,1996-11-10,..\data\amazonas_audio\XC9804-Grallaria-saturata.mp3,1996-11-10,7
7170,Grallaria,saturata,birds,Equatorial Antpitta,Nick Athanas,Ecuador,"Yanacocha reserve, Pichincha",-0.1667,-78.5834,C,0:08,"song, long song",,001-101-Rufous-Antpitta.mp3,2001-01-06,..\data\amazonas_audio\XC7170-Grallaria-saturata.mp3,2001-01-06,8
1970,Grallaria,cochabambae,birds,Bolivian Antpitta,Sjoerd Mayer,Bolivia,"Cotapata Trail (behind the petrol station), La Paz",-16.283,-67.883,C,0:06,longer vocalization.,"cd:http://www.birdsongs.com/Bolivia/main.htm
( Originally ID'd by Sjoerd as 'cochabambae'. WP)",33/a11b.mp3,1993-11-09,..\data\amazonas_audio\XC1970-Grallaria-cochabambae.mp3,1993-11-09,6
34,Grallaria,saturata,birds,Equatorial Antpitta,Bob Planqué,Ecuador,"La Libertad, Cañar",-2.6,-78.7,C,0:12,song, trip:http://www.cs.bris.ac.uk/home/planque/Mazar/mazar-bird-report.html,rufous_antpitta.mp3,2002-08-20,..\data\amazonas_audio\XC34-Grallaria-saturata.mp3,2002-08-20,12
767564,Trachyphonus,usambiro,birds,Usambiro Barbet,isaac kilusu,Tanzania,"Seronera, Serengeti, Mara Region",-2.4358,34.8224,D,0:20,"duet, song",,XC767564-Usambiro-711.mp3,2022-12-05,..\data\amazonas_audio\XC767564-Trachyphonus-usambiro.mp3,2022-12-05,20
767563,Trachyphonus,usambiro,birds,Usambiro Barbet,isaac kilusu,Tanzania,"Seronera, Serengeti, Mara Region",-2.4358,34.8224,D,0:10,"duet, song",,XC767563-usambiro-1144.mp3,2022-12-08,..\data\amazonas_audio\XC767563-Trachyphonus-usambiro.mp3,2022-12-08,10
767562,Trachyphonus,usambiro,birds,Usambiro Barbet,isaac kilusu,Tanzania,"Seronera, Serengeti, Mara Region",-2.4358,34.8224,D,0:15,"duet, song",,XC767562-usambiro-1145.mp3,2022-12-08,..\data\amazonas_audio\XC767562-Trachyphonus-usambiro.mp3,2022-12-08,15
754627,Pyriglena,similis,birds,Tapajos Fire-eye,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,D,0:20,call,,XC754627-18-09-2022-9e38-Papa-taoca-do-tapajos-chamado.mp3,2022-09-18,..\data\amazonas_audio\XC754627-Pyriglena-similis.mp3,2022-09-18,20
745959,Pyrrhula,owstoni,birds,Taiwan Bullfinch,Chi-Hsuan Shao,Taiwan,"Hehuanshan North Peak Trail, Hualien County, Taiwan",24.1646,121.2904,D,0:18,song,,XC745959-AnyConv.com__220829_1528.mp3,2022-08-29,..\data\amazonas_audio\XC745959-Pyrrhula-owstoni.mp3,2022-08-29,18
732460,Eremalauda,eremodites,birds,Arabian Lark,Frank Lambert,Saudi Arabia,"Hegra, AlUla, Al Madinah Province",26.9864,37.953,D,0:11,call,"Same pair as XC732458, on ground",XC732460-Arabian Lark-FL pair calls 10km along Route375-Aradah 12Dec21 8.02am LS115953d.mp3,2021-12-12,..\data\amazonas_audio\XC732460-Eremalauda-eremodites.mp3,2021-12-12,11
706613,Chloropsis,moluccensis,birds,Blue-winged Leafbird,Kim Chuah Lim,Singapore,"Bukit Timah Nature Reserve, Singapore",1.3508,103.7737,D,0:20,"call, flight call",,XC706613-Blue-winged Leafbird @ BTNR 220304_1731.mp3,2022-03-04,..\data\amazonas_audio\XC706613-Chloropsis-moluccensis.mp3,2022-03-04,20
687028,Alaudala,heinei,birds,Turkestan Short-toed Lark,Gregory Askew,Saudi Arabia,"سكاكا, منطقة الجوف",30.3992,40.3749,D,0:02,flight call,,XC687028-Mediterranean_Lark_A_Rufescens_Call (short)_Sakaka_11-14-21.mp3,2021-11-14,..\data\amazonas_audio\XC687028-Alaudala-heinei.mp3,2021-11-14,2
684991,Prinia,lepida,birds,Delicate Prinia,Gregory Askew,Qatar,"Al Wukair, Al Wakrah Municipality",25.1441,51.5195,D,0:17,song,Audio isolated from a video shot by Yasser Abboushi confirming that Delicate Prinia (P. lepida carpenteri) occurs in Qatar. Better audio from a different observation has been uploaded to eBird and will be shared here as well for comparison with the Graceful Prinias in the Eastern Province of Saudi Arabia (P. gracilis hufufae).,XC684991-Delicate_Prinia_Al_Wukair_Farm_Qatar_Y_Abboushi.mp3,2021-11-07,..\data\amazonas_audio\XC684991-Prinia-lepida.mp3,2021-11-07,17
633782,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,Unguja Ukuu (western part of Jozani NP_rarely visited_includes birds from just outside the forest),-6.256,39.3761,D,0:09,song,,XC633782-210129_0885_plus_00m05s_PaleBreastedIlladopsis_call_song_2Birds_VolUp_StopBandFilter_HaveCutAway_sp.mp3,2021-01-29,..\data\amazonas_audio\XC633782-Illadopsis-distans.mp3,2021-01-29,9
615602,Prinia,lepida,birds,Delicate Prinia,Cedric Mroczko,Turkey,"Yumurtalık Lagünleri Milli Parkı (Halep çamı ormanı), Adana",36.741,35.6243,D,0:13,call,"High-pass filtered (2000Hz, 6dB). d100 + clippy em272 stereo",XC615602-201214_004b.mp3,2020-12-14,..\data\amazonas_audio\XC615602-Prinia-lepida.mp3,2020-12-14,13
615596,Prinia,lepida,birds,Delicate Prinia,Cedric Mroczko,Turkey,"Yumurtalık Lagünleri Milli Parkı (Halep çamı ormanı), Adana",36.741,35.6243,D,0:03,call,"High-pass filtered (2500Hz, 6dB). d100 + clippy em272 stereo",XC615596-201214_004a.mp3,2020-12-14,..\data\amazonas_audio\XC615596-Prinia-lepida.mp3,2020-12-14,3
614721,Prinia,lepida,birds,Delicate Prinia,Cedric Mroczko,Turkey,"Yumurtalık Lagünleri Milli Parkı (Halep çamı ormanı), Adana",36.741,35.6243,D,0:03,call,"High-pass filtered (1000Hz, 12dB). d100 + clippy em272 stereo",XC614721-201213_004se.mp3,2020-12-13,..\data\amazonas_audio\XC614721-Prinia-lepida.mp3,2020-12-13,3
528844,Treron,permagnus,birds,Ryukyu Green Pigeon,Okamoto Keita Sin,Japan,"Amami Bird Observation Forest, Kagoshima",28.452502,129.592881,D,0:16,song,,"XC528844-Pigeon, Whistling Green_2018-05-16_1718_Japan_Amami_YachoKansatsuNoMori.mp3",2018-05-16,..\data\amazonas_audio\XC528844-Treron-permagnus.mp3,2018-05-16,16
517142,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Oriole finch (fly camp) Chita Forest, southern Udzungwa Scarp",-8.4763,35.9186,D,0:13,call,Volume increase,XC517142-2019_07_13_TIME_14_18_26_plus_01m13s_PaleBreastedIlladopsis_call_VolUp_OrioleCamp.mp3,2019-07-13,..\data\amazonas_audio\XC517142-Illadopsis-distans.mp3,2019-07-13,13
517128,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Suni camp surroundings, daily trips, Chita Forest, southern Udzungwa Scarp",-8.49,35.9,D,0:20,call,Volume increase and high pass applied using Audacity.,XC517128-2019_07_13_TIME_11_53_00_plus_00m13s_PaleBreastedIlladopsis_Flock_call_VolUpHIghPass_1651m.mp3,2019-07-13,..\data\amazonas_audio\XC517128-Illadopsis-distans.mp3,2019-07-13,20
516832,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Suni camp, Chita Forest, southern Udzungwa Scarp",-8.4935,35.9031,D,0:08,call,Volume increase,XC516832-2019_07_10_TIME_14_42_26_plus_00m00s_PaleBreastedIlladopsis_call_VolUp.mp3,2019-07-10,..\data\amazonas_audio\XC516832-Illadopsis-distans.mp3,2019-07-10,8
516656,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Suni camp, Chita Forest, southern Udzungwa Scarp",-8.4935,35.9031,D,0:11,call,Volume increase,XC516656-2019_07_08_TIME_16_40_16_plus_01m23s_PaleBreastedIlladopsis_call_VolUp.mp3,2019-07-08,..\data\amazonas_audio\XC516656-Illadopsis-distans.mp3,2019-07-08,11
514446,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Dibililo camp, Mafwemiro forest, Mpwapwa, Dodoma Region",-6.8714,36.5742,D,0:01,song,"Also, applied a Stop band filter",XC514446-2019_06_07_TIME_08_06_26_plus_00m01s_PaleBreasteedIlladopsis_short_song_HighPass.mp3,2019-06-07,..\data\amazonas_audio\XC514446-Illadopsis-distans.mp3,2019-06-07,1
514374,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Dibililo camp, Mafwemiro forest, Mpwapwa, Dodoma Region",-6.8714,36.5742,D,0:08,call,Volume increase and high pass applied using Audacity.,XC514374-2019_06_04_TIME_07_27_06_plus_00m42s_PalebreastedIlladopsis_call_VolUpHighPass.mp3,2019-06-04,..\data\amazonas_audio\XC514374-Illadopsis-distans.mp3,2019-06-04,8
514370,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Dibililo camp, Mafwemiro forest, Mpwapwa, Dodoma Region",-6.8714,36.5742,D,0:09,song,Volume increase and high pass applied using Audacity.,XC514370-2019_06_04_TIME_07_18_54_plus_00m008s_PaleBreastedIlladopsis_song_VolUpHighPass.mp3,2019-06-04,..\data\amazonas_audio\XC514370-Illadopsis-distans.mp3,2019-06-04,9
437381,Platysmurus,aterrimus,birds,Bornean Black Magpie,Hobart WQH,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",1.5252,110.3126,D,0:03,song,"Not a very good recording of it, can be referred to XC438599.",XC437381-V_20181006_070006(MYS).mp3,2018-10-06,..\data\amazonas_audio\XC437381-Platysmurus-aterrimus.mp3,2018-10-06,3
426180,Trachyphonus,usambiro,birds,Usambiro Barbet,Bernard BOUSQUET,Tanzania,"Ngorongoro, Arusha Region",-3.02,35.0194,D,0:14,song,,"XC426180-57 Barbican d'Arnaaaaud STE-100, Lac massec, 12 juin 18, 12h.mp3",2018-06-12,..\data\amazonas_audio\XC426180-Trachyphonus-usambiro.mp3,2018-06-12,14
207715,Coracopsis,sibilans,birds,Comoros Black Parrot,Phil Gregory,Comoros,Moya,-12.3014,44.4452,D,0:13,call,"Faint, calling as they flew over and then landed across the valley. Presumed to be Lesser as quite high-pitched calls and looked relatively small, but certainly a bit different to Madagascar birds",XC207715-Lesser Vasa Anjouan 11:12:14 PG1890.mp3,2014-12-11,..\data\amazonas_audio\XC207715-Coracopsis-sibilans.mp3,2014-12-11,13
195459,Basileuterus,delattrii,birds,Chestnut-capped Warbler,Diego Caiafa,Costa Rica,"Parque Nacional Palo Verde, Bagaces, Guanacaste",10.3834,-85.3343,D,0:13,song,,"XC195459-Basileuterus rufifrons (PN Palo Verde, Guanacaste, Costa Rica - 22-11-2008 - Diego Caiafa).mp3",2008-11-22,..\data\amazonas_audio\XC195459-Basileuterus-delattrii.mp3,2008-11-22,13
187242,Chloropsis,lazulina,birds,Greyish-crowned Leafbird,Frank Lambert,China,"Emei Feng, Fujian",27.0258,117.0827,D,0:05,call,"[this subspecies is genetically very distinct, may represent a good species]",XC187242-Chloropsis_hardwickii_melliana-FL female Emeifang 1000m 12May14 11.38pm LS112402.mp3,2014-05-12,..\data\amazonas_audio\XC187242-Chloropsis-lazulina.mp3,2014-05-12,5
143754,Pyrrhula,owstoni,birds,Taiwan Bullfinch,balame,Taiwan,"Renai Township, Nantou County",24.1415,121.2718,D,0:12,call,,XC143754-2013.07.23小奇萊 灰鷽.MP3,2013-07-28,..\data\amazonas_audio\XC143754-Pyrrhula-owstoni.mp3,2013-07-28,12
138520,Pitta,vigorsii,birds,Banda Sea Pitta,Colin Trainor,Indonesia,"Elo village area, Sermata Island, Maluku Barat Daya, Maluku",-8.19,128.8699,D,0:09,song,"Introductory note, and then 2-note song, fairly quiet recording and lots of crickets. Just after dusk","XC138520-LS101664 Pitta, 2 songs_MP3.mp3",2010-11-03,..\data\amazonas_audio\XC138520-Pitta-vigorsii.mp3,2010-11-03,9
122110,Zosterops,chrysolaemus,birds,Black-fronted White-eye,Bas van Balen,Indonesia,"Mile 50, Freeport, Papua",-4.283,137.0563,D,0:12,call,4-5 birds quite high up in tree,XC122110-Zosterops minor_6ii97_810_133A#37.mp3,1997-02-06,..\data\amazonas_audio\XC122110-Zosterops-chrysolaemus.mp3,1997-02-06,12
75907,Lalage,leucoptera,birds,Biak Triller,Bas van Balen,Indonesia,"Sansundi, Biak, Papua",-0.8289,135.8773,D,0:07,song,,Lalaatro15i97_729_125B2b.mp3,1997-01-15,..\data\amazonas_audio\XC75907-Lalage-leucoptera.mp3,1997-01-15,7
59518,Polioptila,bilineata,birds,White-browed Gnatcatcher,Mike Nelson,Panama,"Parque Metropolitano, Panama City",9.0245,-79.5528,D,0:04,call,three soft call notes,TropicalGnatcatcher2.mp3,2009-01-16,..\data\amazonas_audio\XC59518-Polioptila-bilineata.mp3,2009-01-16,4
9641,Pyriglena,maura,birds,Western Fire-eye,Fernando Angulo,Peru,Parque Nacional Cerros de Amotape - Tumbes,-3.8189,-80.2578,D,0:12,call,,Pacific_Fire_eye_01.mp3,2007-01-03,..\data\amazonas_audio\XC9641-Pyriglena-maura.mp3,2007-01-03,12
517321,Illadopsis,distans,birds,Tanzanian Illadopsis,Louis A. Hansen,Tanzania,"Suni camp, Chita Forest, southern Udzungwa Scarp",-8.4935,35.9031,E,0:19,call,"Volume increase and high pass applied using Audacity. Also, have cut away species.",XC517321-2019_07_20_TIME_15_31_36_plus_00m05s_PaleBreastedIlladopsis_call_VolUp_HaveCutAway_sp.mp3,2019-07-20,..\data\amazonas_audio\XC517321-Illadopsis-distans.mp3,2019-07-20,19
504868,Prinia,lepida,birds,Delicate Prinia,Sagar Adhurya,India,"Durgapur Barrage Birding Hotspot, Durgapur, West Bengal",23.4744,87.3064,E,0:15,call,,"XC504868-16 Jul, 8.50 AM.mp3",2017-07-16,..\data\amazonas_audio\XC504868-Prinia-lepida.mp3,2017-07-16,15
504867,Prinia,lepida,birds,Delicate Prinia,Sagar Adhurya,India,"Durgapur Barrage Birding Hotspot, Durgapur, West Bengal",23.4744,87.3064,E,0:15,call,,"XC504867-16 Jul, 7.54 AM.mp3",2017-07-16,..\data\amazonas_audio\XC504867-Prinia-lepida.mp3,2017-07-16,15
404570,Pyriglena,maura,birds,Western Fire-eye,Breno Vitorino,Brazil,"Porto Estrela, Mato Grosso",-15.6421,-57.1899,E,0:18,song,,XC404570-A0450802 Pyriglena leuconota 10s.mp3,2017-08-02,..\data\amazonas_audio\XC404570-Pyriglena-maura.mp3,2017-08-02,18
75918,Ptilinopus,speciosus,birds,Geelvink Fruit Dove,Bas van Balen,Indonesia,"Sansundi, Biak, Papua",-0.8289,135.8773,E,0:09,song,,Ptilsolo15i97_908_125B7.mp3,1997-01-15,..\data\amazonas_audio\XC75918-Ptilinopus-speciosus.mp3,1997-01-15,9
62676,Saltator,olivascens,birds,Olivaceous Saltator,Myornis,Colombia,"Galan, Santander, Yariguies, 06º38N, 73º19W",6.6334,-73.3167,E,0:03,song,"Bird not seen, ID tentative.",04 Track 4 Saltator same as II and III.mp3,2005-07-00,..\data\amazonas_audio\XC62676-Saltator-olivascens.mp3,,3
46725,Struthio,camelus,birds,Common Ostrich,Derek Solomon,South Africa,Hoedspruit,-24.3834,30.9334,A,0:11,call,African Rock Python hissing in foreground,Ostrich RV 2-10.mp3,2010-02-09,..\data\amazonas_audio\XC46725-Struthio-camelus.mp3,2010-02-09,11
673753,Struthio,camelus,birds,Common Ostrich,Tony Archer,South Africa,"City of Matlosana (near  Dominion Reefs), Southern DC, North West",-26.9306,26.2697,C,0:11,call,Common Ostrich near water trough in cattle camp.,XC673753-3 Owl P.mp3,2021-09-11,..\data\amazonas_audio\XC673753-Struthio-camelus.mp3,2021-09-11,11
563003,Struthio,camelus,birds,Common Ostrich,Lynette Rudman,South Africa,"Camdeboo Local Municipality, Western District, Eastern Cape",-32.3013,24.2963,C,0:09,begging call,Recorded on an ostrich farm an enclosure where tiny juvenile Common Ostriches were being fed in the morning in winter.,XC563003-Common Ostrich chicks.mp3,2015-06-03,..\data\amazonas_audio\XC563003-Struthio-camelus.mp3,2015-06-03,9
292043,Struthio,molybdophanes,birds,Somali Ostrich,Andrew Spencer,Ethiopia,Aledeghe WIldlife Reserve,9.4529,40.3892,B,0:11,song,"'song' from a male bird on open, extremely barren (in a prolonged drought) plains.",XC292043-Somali Ostrich2015-11-9-1.mp3,2015-11-09,..\data\amazonas_audio\XC292043-Struthio-molybdophanes.mp3,2015-11-09,11
